Census_type,Year,Geographic_area,Detail_level,State,Creator,Year_rough,Useful_info,Reference,Pagenumber,Digitized_link,Transcribed,Tabulated,Transcription_link,Table_link,Archival_portal_link
Skattemanntall,1673,Vest-Finnmark,Bygder,Norge,Niels Søfrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,292,https://media.digitalarkivet.no/view/48947/292,Nei,Nei,x,x,x
Skattemanntall,1674,Torne og Kemi Lappmark,Finnebyer,Sverige,Arendt Grape,,Fjellsamer,SE/RA/55203/55203.29/14,274,https://sok.riksarkivet.se/bildvisning/A0001773_00246,Nei,Nei,x,x,x
Skattemanntall,1674,Vest-Finnmark,Bygder,Norge,Niels Søfrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,303-314,https://media.digitalarkivet.no/view/48947/304,Nei,Nei,x,x,x
Leilendingskatt,1674,Salten,Bygder,Norge,,,Leilendinger,RA/EA-6044/R/Rh/L0004,61,https://media.digitalarkivet.no/view/77482/61,Nei,Nei,x,x,x
Skattemanntall,1674,Senja,Bygder,Norge,,,Leilendinger og Odel,RA/EA-6044/R/Rh/L0004,142,https://media.digitalarkivet.no/view/77482/142,Nei,Nei,x,x,x
Leilendingskatt,1674,Troms,Bygder,Norge,,,Leilendinger,RA/EA-6044/R/Rh/L0004,168,https://media.digitalarkivet.no/view/77482/168,Nei,Nei,x,x,x
Odelsskatt,1674,Salten,Fjerdinger,Norge,,,Odel,RA/EA-6044/R/Rh/L0004,200,https://media.digitalarkivet.no/view/77482/199,Nei,Nei,x,x,x
Skattemanntall,1675,Torne,Finnebyer,Sverige,Arendt Grape,,Fjellsamer,SE/RA/55203/55203.29/15,104,https://sok.riksarkivet.se/bildvisning/A0001774_00104,Nei,Nei,x,x,x
Skattemanntall,1675,Øst-Finnmark,Bygder,Norge,Lauridtz Søffrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,315-328,https://media.digitalarkivet.no/view/48947/315,Nei,Nei,x,x,x
Skattemanntall,1675,Vest-Finnmark,Bygder,Norge,Niels Søfrensen,,Drenger og Buemenn (Noen samer også!),RA/EA-4092/R69/L4849,330-341,https://media.digitalarkivet.no/view/48947/329,Nei,Nei,x,x,x
Skattemanntall,1675,Salten,Bygder,Norge,,,Leilendinger og odel,RA/EA-6044/R/Rh/L0005,71,https://media.digitalarkivet.no/view/77483/71,Nei,Nei,x,x,x
Leilendingskatt,1675,Senja,Bygder,Norge,,,Leilendinger,RA/EA-6044/R/Rh/L0005,149,https://media.digitalarkivet.no/view/77483/149,Nei,Nei,x,x,x
Leilendingskatt,1675,Troms,Bygder,Norge,,,Leilendinger,RA/EA-6044/R/Rh/L0005,179,https://media.digitalarkivet.no/view/77483/179,Nei,Nei,x,x,x
Skattemanntall,1675,Salten,Bygder,Norge,,,Odelskatt og rosstjeneste,RA/EA-6044/R/Rh/L0005,197,https://media.digitalarkivet.no/view/77483/197,Nei,Nei,x,x,x
Skattemanntall,1675,Senja,Bygder,Norge,,,Odelskatt og kobberskatt,RA/EA-6044/R/Rh/L0005,211,https://media.digitalarkivet.no/view/77483/211,Nei,Nei,x,x,x
Skattemanntall,1675,Senja,Bygder,Norge,,,Proviantskatt,RA/EA-6044/R/Rh/L0005,306,https://media.digitalarkivet.no/view/77483/306,Nei,Nei,x,x,x
Skattemanntall,1675,Senja,Bygder,Norge,,,Rosstjeneste og rytterhold,RA/EA-6044/R/Rh/L0005,336,https://media.digitalarkivet.no/view/77483/336,Nei,Nei,x,x,x
Skattemanntall,1675,Salten,Familier,Norge,,,Familieskatt,RA/EA-6044/R/Rh/L0005,345,https://media.digitalarkivet.no/view/77483/345,Nei,Nei,x,x,x
Skattemanntall,1675,Senja,Familier,Norge,,,Familieskatt,RA/EA-6044/R/Rh/L0005,351,https://media.digitalarkivet.no/view/77483/351,Nei,Nei,x,x,x
Skattemanntall,1676,Øst-Finnmark,Bygder,Norge,Lauridtz Søffrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,342-355,https://media.digitalarkivet.no/view/48947/343,Nei,Nei,x,x,x
Skattemanntall,1676,Vest-Finnmark,Bygder,Norge,Mogens Lind,,Drenger og Buemenn,RA/EA-4092/R69/L4849,356-68,https://media.digitalarkivet.no/view/48947/356,Nei,Nei,x,x,x
Skattemanntall,1676,Salten,Bygder,Norge,,,Leilendinger og odel,RA/EA-6044/R/Rh/L0006,67,https://media.digitalarkivet.no/view/77484/67,Nei,Nei,x,x,x
Leilendingskatt,1676,Senja,Bygder,Norge,,,Leilendinger,RA/EA-6044/R/Rh/L0006,147,https://media.digitalarkivet.no/view/77484/147,Nei,Nei,x,x,x
Leilendingskatt,1676,Troms,Bygder,Norge,,,Leilendinger,RA/EA-6044/R/Rh/L0006,174,https://media.digitalarkivet.no/view/77484/174,Nei,Nei,x,x,x
Odelskatt,1676,Salten,Fjerdinger,Norge,,,Odel,RA/EA-6044/R/Rh/L0006,191,https://media.digitalarkivet.no/view/77484/191,Nei,Nei,x,x,x
Skattemanntall,1676,Senja,Fjerdinger,Norge,,,Odel og kobberskatt,RA/EA-6044/R/Rh/L0006,204,https://media.digitalarkivet.no/view/77484/204,Nei,Nei,x,x,x
Rytterhold,1676,Senja,Tingsted,Norge,,,,RA/EA-6044/R/Rh/L0006,252,https://media.digitalarkivet.no/view/77484/252,Nei,Nei,x,x,x
Familieskatt,1676,Salten,Familier,Norge,,,Familier,RA/EA-6044/R/Rh/L0006,260,https://media.digitalarkivet.no/view/77484/260,Nei,Nei,x,x,x
Familieskatt,1676,Senja,Familier,Norge,,,Familier,RA/EA-6044/R/Rh/L0006,269,https://media.digitalarkivet.no/view/77484/269,Nei,Nei,x,x,x
Skattemanntall,1677,Salten,Bygder,Norge,,,"Leilendinger, husmenn, værmenn, drenger, odel, familieskatt",RA/EA-6044/R/Re/L0049,96,https://media.digitalarkivet.no/view/77438/96,Nei,Nei,x,x,x
Skattemanntall,1677,Senja,Bygder,Norge,,,"Leilendinger, husmenn, værmenn, drenger, odel, familieskatt",RA/EA-6044/R/Re/L0049,185,https://media.digitalarkivet.no/view/77438/185,Nei,Nei,x,x,x
Skattemanntall,1677,Troms,Bygder,Norge,,,"Leilendinger, husmenn, værmenn, drenger",RA/EA-6044/R/Re/L0049,255,https://media.digitalarkivet.no/view/77438/255,Nei,Nei,x,x,x
Skattemanntall,1677,Øst-Finnmark,Bygder,Norge,Lauridtz Søffrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,377,https://media.digitalarkivet.no/view/48947/378,Nei,Nei,x,x,x
Skattemanntall,1677,Vest-Finnmark,Bygder,Norge,Mogens Lind,,Drenger og Buemenn,RA/EA-4092/R69/L4849,417,https://media.digitalarkivet.no/view/48947/418,Nei,Nei,x,x,x
Skattemanntall,1678,Torne og Kemi Lappmark,Finnebyer,Sverige,Arendt Grape,,Fjellsamer,SE/RA/55203/55203.29/16,112,https://sok.riksarkivet.se/bildvisning/A0001775_00112,Nei,Nei,x,x,x
Skattemanntall,1678,Øst-Finnmark,Bygder,Norge,Lauridtz Søffrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,390,https://media.digitalarkivet.no/view/48947/390,Nei,Nei,x,x,x
Skattemanntall,1678,Vest-Finnmark,Bygder,Norge,Mogens Lind,,Drenger og Buemenn,RA/EA-4092/R69/L4849,429,https://media.digitalarkivet.no/view/48947/430,Nei,Nei,x,x,x
Skattemanntall,1678,Salten,Bygder,Norge,,,"Leilendinger, odel, familieskatt",RA/EA-6044/R/Re/L0053,89,https://media.digitalarkivet.no/view/77442/89,Nei,Nei,x,x,x
Skattemanntall,1678,Senja,Bygder,Norge,,,"Leilendinger, husmenn, drenger, odel og familieskatt",RA/EA-6044/R/Re/L0053,162,https://media.digitalarkivet.no/view/77442/162,Nei,Nei,x,x,x
Skattemanntall,1678,Troms,Bygder,Norge,,,"Leilendinger, husmenn, drenger",RA/EA-6044/R/Re/L0053,238,https://media.digitalarkivet.no/view/77442/238,Nei,Nei,x,x,x
Skattemanntall,1679,Torne og Kemi Lappmark,Finnebyer,Sverige,Johannes Tornberg & Gabriel Tuderud,,Fjellsamer,SE/RA/55203/55203.29/17,78,https://sok.riksarkivet.se/bildvisning/A0001776_00078,Nei,Nei,x,x,x
Skattemanntall,1679,Øst-Finnmark,Bygder,Norge,Lauridtz Søffrensen,,Drenger og Buemenn,RA/EA-4092/R69/L4849,404,https://media.digitalarkivet.no/view/48947/404,Nei,Nei,x,x,x
Skattemanntall,1679,Vest-Finnmark,Bygder,Norge,Mogens Lind,,Drenger og Buemenn,RA/EA-4092/R69/L4849,442,https://media.digitalarkivet.no/view/48947/443,Nei,Nei,x,x,x
Skattemanntall,1678,Salten,Bygder,Norge,,,"Husmenn, værmenn, tjenestedrenger, odel, famileie",RA/EA-6044/R/Re/L0057,20,https://media.digitalarkivet.no/view/77446/20,Nei,Nei,x,x,x
Skattemanntall,1678,Senja,Bygder,Norge,,,"Leilendinger, husmenn, tjenestedrenger, rosstjeneste, familieskatt",RA/EA-6044/R/Re/L0057,78,https://media.digitalarkivet.no/view/77446/78,Nei,Nei,x,x,x
Skattemanntall,1678,Troms,Bygder,Norge,,,"Leilendinger, husmenn, tjenestedrenger",RA/EA-6044/R/Re/L0057,142,https://media.digitalarkivet.no/view/77446/142,Nei,Nei,x,x,x
Skattemanntall,1680,Salten,Bygder,Norge,,,"Leilending, husmenn, strandsittere, tjenestedrenger",RA/EA-6044/R/Rh/L0007,107,https://media.digitalarkivet.no/view/77485/107,Nei,Nei,x,x,x
Skattemanntall,1680,Senja,Bygder,Norge,,,"Leilending, husmenn, strandsittere, tjenestedrenger",RA/EA-6044/R/Rh/L0007,186,https://media.digitalarkivet.no/view/77485/186,Nei,Nei,x,x,x
Skattemanntall,1680,Troms,Bygder,Norge,,,"Leilending, husmenn, strandsittere, tjenestedrenger",RA/EA-6044/R/Rh/L0007,280,https://media.digitalarkivet.no/view/77485/280,Nei,Nei,x,x,x
Leidangsmanntall,1680,"Varnger, Pasvik, Peisen",Finnebyer,Norge,Lauridtdz Søfrensen,,Sjøsamer,RA/EA-4092/R69/L4850,2,https://media.digitalarkivet.no/view/48948/2,Nei,Nei,x,x,x
Skattemanntall,1680,Torne og Kemi Lappmark,Finnebyer,Sverige,Niels Anderson,,Fjellsamer,SE/RA/55203/55203.29/18,78,https://sok.riksarkivet.se/bildvisning/A0001777_00078,Nei,Nei,x,x,x
Skattemanntall,1681,Salten,Bygder,Norge,,,"Husmenn, tjenestedrenger, osv. ",RA/EA-6044/R/Rh/L0008,44,https://media.digitalarkivet.no/view/77486/44,Nei,Nei,x,x,x
Skattemanntall,1681,Senja,Bygder,Norge,,,"Strandsittere, husmenn mm.",RA/EA-6044/R/Rh/L0008,81,https://media.digitalarkivet.no/view/77486/81,Nei,Nei,x,x,x
Skattemanntall,1681,Troms,Bygder,Norge,,,"Leilending, husmenn, strandsittere, tjenestedrenger, odel",RA/EA-6044/R/Rh/L0008,150,https://media.digitalarkivet.no/view/77486/150,Nei,Nei,x,x,x
Skattemanntall,1681,Øst-Finnmark,Bygder og Finnebyer,Norge,Lauridtz Søffrensen,,Nordmenn og samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1WFIQ270H0bZM5X3bX83k__31IvYo1Y0C/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1681,Varanger,Finnebyer,Norge,,,Samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/1H85D2_E_Qiosiz2TomUCvfU1lQ3j-D_I/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1681,Vest-Finnmark,Bygder og Finnebyer,Norge,,,Nordmenn og samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/1slUqxJmYiyRnHG-c8Koc4A7AZcesC7vy/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1681,Torne og Kemi Lappmark,Finnebyer,Sverige,Arendt Grape,,Fjellsamer,SE/RA/55203/55203.29/19,90,https://sok.riksarkivet.se/bildvisning/A0001778_00090,Nei,Nei,x,x,x
Skattemanntall,1682,Salten,Bygder,Norge,,,"Husmenn, værmenn, drenger, odel, rosstjeneste, konsumpsjon & folkeskatt",RA/EA-6044/R/Rg/L0069,110,https://media.digitalarkivet.no/view/77459/110,Nei,Nei,x,x,x
Jordebok,1682,Salten,Bygder,Norge,,,Jordebok,RA/EA-6044/R/Rg/L0069,148,https://media.digitalarkivet.no/view/77459/148,Nei,Nei,x,x,x
Skattemanntall,1682,Senja,Bygder,Norge,,,"Drenger, strandsittere, husmenn, odel, konsumpsjon, folkeskatt",RA/EA-6044/R/Rg/L0069,229,https://media.digitalarkivet.no/view/77459/229,Nei,Nei,x,x,x
Jordebok,1682,Senja,Bygder,Norge,,,Jordebok 2x med brukere,RA/EA-6044/R/Rg/L0069,267,https://media.digitalarkivet.no/view/77459/267,Nei,Nei,x,x,x
Leidangsmanntall,1682,Senja,Tingsteder,Norge,,,Leidang,RA/EA-6044/R/Rg/L0069,282,https://media.digitalarkivet.no/view/77459/282,Nei,Nei,x,x,x
Skattemanntall,1682,Troms,Bygder,Norge,,,Husmenn & Drenger,RA/EA-6044/R/Rg/L0070,60,https://media.digitalarkivet.no/view/77460/60,Nei,Nei,x,x,x
Skattemanntall,1682,Troms,Bygder,Norge,,,Odelskatt & Rosstjeneste,RA/EA-6044/R/Rg/L0070,68,https://media.digitalarkivet.no/view/77460/68,Nei,Nei,x,x,x
Leidangsmanntall,1682,Troms,Tingsteder,Norge,,,Leidang,RA/EA-6044/R/Rg/L0070,84,https://media.digitalarkivet.no/view/77460/84,Nei,Nei,x,x,x
Matrikkel,1682,Troms,Gårder,Norge,,,Gårder med brukere,RA/EA-6044/R/Rg/L0070,94,https://media.digitalarkivet.no/view/77460/94,Nei,Nei,x,x,x
Skattemanntall,1682,Øst-Finnmark,Bygder,Norge,Ukjent,,Nordmenn,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1AGXXAmvWHXK-G2siwaLV4KM1e80zttNN/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1682,Torne og Kemi Lappmark,Finnebyer,Sverige,Arendt Grape,,Fjellsamer,SE/RA/55203/55203.29/20,86,https://sok.riksarkivet.se/bildvisning/A0001779_00086,Nei,Nei,x,x,x
Skattemanntall,1683,Salten,Bygder,Norge,,,"Husmenn, strandsittere, drenger, konsumpsjon, folkeskatt, kopp og kvegskatt",RA/EA-6044/R/Rg/L0074,54,https://media.digitalarkivet.no/view/77464/54,Nei,Nei,x,x,x
Skattemanntall,1683,Senja,Bygder,Norge,,,"Husmenn, strandsittere, drenger, odel, konsumpsjon, folke, kopp og kvegskatt",RA/EA-6044/R/Rg/L0074,134,https://media.digitalarkivet.no/view/77464/134,Nei,Nei,x,x,x
Skattemanntall,1683,Troms,Bygder,Norge,,,"Husmenn, drenger, konsumpsjon, folke, kopp og kvegskatt",RA/EA-6044/R/Rg/L0074,196,https://media.digitalarkivet.no/view/77464/196,Nei,Nei,x,x,x
Skattemanntall,1683,Øst-Finnmark,Bygder og Finnebyer,Norge,Ukjent,,På statsarkivet i Tromsø,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1BYry3HP3hY474mRHw1qj784t6aGNUO8B/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1683,Sør-Varanger,Finnebyer,Norge,Ukjent,,Østerhavssamer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/11c4_5pPBiDpvLWhEGknY86K6oXUkvLoE/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1683,Torne og Kemi Lappmark,Finnebyer,Sverige,Arendt Grape,,Fjellsamer,SE/RA/55203/55203.29/21,84,https://sok.riksarkivet.se/bildvisning/A0001780_00084,Nei,Nei,x,x,x
Skattemanntall,1684,Salten,Bygder,Norge,,,"Husmenn, drenger, odel, rosstjeneste, konsumpsjon, folke, kopp og kvegskatt",RA/EA-6044/R/Rg/L0077,21,https://media.digitalarkivet.no/view/77467/21,Nei,Nei,x,x,x
Jordebok,1684,Salten,Gårder,Norge,,,"Jordebok - landskyld, med brukere",RA/EA-6044/R/Rg/L0077,87,https://media.digitalarkivet.no/view/77467/87,Nei,Nei,x,x,x
Leidang,1684,Salten,Fjerdinger,Norge,,,Leidang,RA/EA-6044/R/Rg/L0077,99,https://media.digitalarkivet.no/view/77467/99,Nei,Nei,x,x,x
Skatt og Leidang,1684,Salten,Finnebyer,Norge,,,Sjøsamer,RA/EA-6044/R/Rg/L0077,114,https://media.digitalarkivet.no/view/77467/114,Nei,Nei,x,x,x
Skattemanntall,1684,Senja,Bygder,Norge,,,"Strandsittere, Selvfostre karler, drenger, konsumpsjon, kopp, kveg, folkeskatt",RA/EA-6044/R/Rg/L0077,206,https://media.digitalarkivet.no/view/77467/206,Nei,Nei,x,x,x
Skattemanntall,1684,Troms,Bygder,Norge,,,"Husmenn, drenger, konsumpsjon, folke, kopp, kvegskatt",RA/EA-6044/R/Rg/L0077,260,https://media.digitalarkivet.no/view/77467/260,Nei,Nei,x,x,x
Skattemanntall,1684,Øst-Finnmark,Bygder og Finnebyer,Norge,Ukjent,,Nordmenn og Samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1qrvP37eVDCJRxmxmZ65CflF7RjQ6SNW5/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1684,Øst-Finnmark,Finnebyer,Norge,ukjent,,Samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/1a8jiffP9RLFKH-CsXVLzfTc7HV9YRwWR/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1684,Torne og Kemi Lappmark,Finnebyer,Sverige,Oloff Heltnan,,Fjellsamer,SE/RA/55203/55203.29/22,87,https://sok.riksarkivet.se/bildvisning/A0001781_00087,Nei,Nei,x,x,x
Skattemanntall,1685,Salten,Bygder,,,,"Odel, konsumpsjon, folkeskatt, rosstjeneste",RA/EA-6044/R/Rg/L0082,21,https://media.digitalarkivet.no/view/77472/21,Nei,Nei,x,x,x
Jordebok,1685,Salten,Gårder,,,,Jordebok - Landskyld,RA/EA-6044/R/Rg/L0082,29,https://media.digitalarkivet.no/view/77472/49,Nei,Nei,x,x,x
Leidangsmanntall,1685,Salten,Fjerdinger,,,,Leidangsmanntall,RA/EA-6044/R/Rg/L0082,61,https://media.digitalarkivet.no/view/77472/61,Nei,Nei,x,x,x
Skatt og Leidang,1685,Salten,Finnebyer,,,,Sjøsamer,RA/EA-6044/R/Rg/L0082,77,https://media.digitalarkivet.no/view/77472/77,Nei,Nei,x,x,x
Skattemanntall,1685,Senja,Bygder,,,,"Husmenn, værmenn, strandsittere, drenger, odel, konsumpsjon, folkeskatt",RA/EA-6044/R/Rg/L0082,172,https://media.digitalarkivet.no/view/77472/172,Nei,Nei,x,x,x
Leidang,1685,Senja,Tingsteder,,,,Leidang,RA/EA-6044/R/Rg/L0082,208,https://media.digitalarkivet.no/view/77472/208,Nei,Nei,x,x,x
Skattemanntall,1685,Troms,Bygder,,,,"Husmann, drenger, konsumpsjon, folkeskatt og rosstjeneste",RA/EA-6044/R/Rg/L0082,326,https://media.digitalarkivet.no/view/77472/326,Nei,Nei,x,x,x
Skattemanntall,1685,Torne og Kemi Lappmark,Finnebyer,Sverige,Jacop Grap,,Fjellsamer,SE/RA/55203/55203.29/23,51,https://sok.riksarkivet.se/bildvisning/A0001782_00051,Nei,Nei,x,x,x
Skattemanntall,1685,Finnmark,Finnebyer,Norge,,,Samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,ukjent,https://drive.google.com/file/d/18Z-BCDH1XkFkDZ6DTHfqGvRY2v0wwf1b/view?usp=drive_link,Nei,Nei,x,x,x
Skattemanntall,1686,Salten,Bygder,,,,"Husmenn, strandsittere, drenger, odel, konsumpsjon, folke, kopp og kveg",RA/EA-6044/R/Rg/L0085,41,https://media.digitalarkivet.no/view/77475/41,Nei,Nei,x,x,x
Leidangsmanntall,1686,Salten,Fjerdinger,,,,Leidang,RA/EA-6044/R/Rg/L0085,101,https://media.digitalarkivet.no/view/77475/101,Nei,Nei,x,x,x
Skatt og Leidang,1686,Salten,Finnebyer,,,,Sjøsamer,RA/EA-6044/R/Rg/L0085,117,https://media.digitalarkivet.no/view/77475/117,Nei,Nei,x,x,x
Skattemanntall,1686,Senja,Bygder,,,,"Husmenn, værmenn, konsumpsjon, folke, kopp og kveg",RA/EA-6044/R/Rg/L0085,230,https://media.digitalarkivet.no/view/77475/230,Nei,Nei,x,x,x
Skattemanntall,1686,Senja,Finnebyer,,,,Samer,RA/EA-6044/R/Rg/L0085,246,https://media.digitalarkivet.no/view/77475/246,Nei,Nei,x,x,x
Skattemanntall,1686,Troms,Bygder,,,,"Husmann, konsumpsjon, folke, kopp og kvegskatt",RA/EA-6044/R/Rg/L0085,329,https://media.digitalarkivet.no/view/77475/329,Nei,Nei,x,x,x
Skattemanntall,1686,Indre-Finnmark,Finnebyer,Norge,Ukjent,,Samer,SATØ/S-1120/1Cn/L2879/0001/1681-1699,Ukjent,https://drive.google.com/file/d/1pbGT-d2eCMN4VHSZQMqJBoxRmEOEg9AB/view?usp=drive_link,Nei,Nei,x,x,x
Leidangsmanntall,1686,Øst-Finnmark,Bygder,Norge,Niels Knag,,Drenger og Buemenn,RA/EA-4092/R69/L4850,31,https://media.digitalarkivet.no/view/48948/31,Nei,Nei,x,x,x
Leidangsmanntall,1686,Øst-Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4850,41,https://media.digitalarkivet.no/view/48948/41,Nei,Nei,x,x,x
Skattemanntall,1686,Øst-Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4850,47,https://media.digitalarkivet.no/view/48948/47,Nei,Nei,x,x,x
Skattemanntall,1686,Øst-Finnmark,Finnebyer,Norge,Niels Knag,,Østerhavs- og Fjellsamer,RA/EA-4092/R69/L4850,53,https://media.digitalarkivet.no/view/48948/53,Nei,Nei,x,x,x
Skattemanntall,1686,Torne og Kemi Lappmark,Finnebyer,Sverige,Christopher Jönson,,Fjellsamer,SE/RA/55203/55203.29/24,92,https://sok.riksarkivet.se/bildvisning/A0001783_00092,Nei,Nei,x,x,x
Lindenow kom.,1686,Finnmark,Bygder og Finnebyer,Norge,Lindenow og Lillienskjold,,Diverse folk fra fol. 211,"RA/EA-4061/F/L0080: Skap 15, pakke 125C",Hele,https://media.digitalarkivet.no/view/65988/206,Ja,Nei,http://urn.nb.no/URN:NBN:no-nb_digibok_2021040648721,x,x
Matrikkel,1687,Salten,Gårder,Norge,,,Gårder og hvem som eier dem,RA/EA-6044/R/Rh/L0009,166,https://media.digitalarkivet.no/view/77487/166,Nei,Nei,x,x,x
Skattemanntall,1687,Salten,Fjerdinger,Norge,,,"Husmenn, mm.",RA/EA-6044/R/Rh/L0009,221,https://media.digitalarkivet.no/view/77487/221,Nei,Nei,x,x,x
Leidangsmanntall,1687,Salten,Finnebyer,Norge,,,Sjøsamer,RA/EA-6044/R/Rh/L0009,265,https://media.digitalarkivet.no/view/77487/265,Nei,Nei,x,x,x
Leidangsmanntall,1687,Salten,Fjerdinger,Norge,,,"Noen samer også, mest nordmenn",RA/EA-6044/R/Rh/L0009,337,https://media.digitalarkivet.no/view/77487/337,Nei,Nei,x,x,x
Skattemanntall,1687,Senja,Bygder,Norge,,,"Leilendinger, husmenn, strandsittere, konsumpsjon",RA/EA-6044/R/Rh/L0010,124,https://media.digitalarkivet.no/view/77488/124,Nei,Nei,x,x,x
Skattemanntall,1687,Senja,Finnebyer,Norge,,,Sjøsamer og fjellsamer,RA/EA-6044/R/Rh/L0010,175,https://media.digitalarkivet.no/view/77488/175,Nei,Nei,x,x,x
Jordebok,1687,Senja,Bygder,Norge,,,Jordebok m/ landskyld,RA/EA-6044/R/Rh/L0010,193,https://media.digitalarkivet.no/view/77488/193,Nei,Nei,x,x,x
Leidangsmanntall,1687,Senja,Tingsted,Norge,,,Leidangsmanntall,RA/EA-6044/R/Rh/L0010,179,https://media.digitalarkivet.no/view/77488/179,Nei,Nei,x,x,x
Skattemanntall,1687,Troms,Bygder,Norge,,,"Leilendinger, husmenn, odel, rosstjeneste, konsumpsjon, tjenestedrenger mm.",RA/EA-6044/R/Rh/L0010,344,https://media.digitalarkivet.no/view/77488/344,Nei,Nei,x,x,x
Skattemanntall,1687,Torne,Finnebyer,Sverige,Jacob Elis,,Fjellsamer,Tornion raastuvanoikeuden I arkisto (OMA). B KORTISTOT JA PERUKIRJAT. BIa Perukirjat. BIa:1 Perukirjat  (1666-1712).,51,https://astia.narc.fi/uusiastia/viewer/?fileId=5419991698&aineistoId=1139676559,Nei,Nei,x,x,x
Skattemanntall,1687,Torne og Kemi Lappmark,Finnebyer,Sverige,Jacob Grap,,Fjellsamer,SE/RA/55203/55203.29/25,80,https://sok.riksarkivet.se/bildvisning/A0001784_00080,Nei,Nei,x,x,x
Skattemanntall,1688,Salten,Bygder,Norge,,,"Leilendinger, landskyld, odel",RA/EA-6044/R/Rh/L0011,155,https://media.digitalarkivet.no/view/77489/155,Nei,Nei,x,x,x
Skattemanntall,1688,Salten,Finnebyer,Norge,,,Sjøsamer,RA/EA-6044/R/Rh/L0011,203,https://media.digitalarkivet.no/view/77489/203,Nei,Nei,x,x,x
Skattemanntall,1688,Salten,Bygder,Norge,,,"Husmenn, strandsittere og drenger",RA/EA-6044/R/Rh/L0011,219,https://media.digitalarkivet.no/view/77489/219,Nei,Nei,x,x,x
Skattemanntall,1688,Senja,Finnebyer,Norge,,,Sjøsamer og fjellsamer,RA/EA-6044/R/Rh/L0012,1,https://media.digitalarkivet.no/view/77490/1,Nei,Nei,x,x,x
Leidang,1688,Senja,Tingsted,Norge,,,Leidang,RA/EA-6044/R/Rh/L0012,5,https://media.digitalarkivet.no/view/77490/5,Nei,Nei,x,x,x
Jordebok,1688,Senja,Gårder,Norge,,,Jordebok,RA/EA-6044/R/Rh/L0012,20,https://media.digitalarkivet.no/view/77490/20,Nei,Nei,x,x,x
Matrikkel,1688,Senja,Gårder,Norge,,,Matrikkel -- gårder og hva de har betalt,RA/EA-6044/R/Rh/L0012,45,https://media.digitalarkivet.no/view/77490/45,Nei,Nei,x,x,x
Skattemanntall,1688,Senja,Bygder,Norge,,,"Strandsittere, odel, osv.",RA/EA-6044/R/Rh/L0012,59,https://media.digitalarkivet.no/view/77490/59,Nei,Nei,x,x,x
Skattemanntall,1688,Troms,Bygder,Norge,,,"Leilendinger, husmenn, tjenestedrenger, odel, rosstjeneste, konsumpsjon, kopp",RA/EA-6044/R/Rh/L0012,292,https://media.digitalarkivet.no/view/77490/292,Nei,Nei,x,x,x
Skattemanntall,1688,Troms,Bygder og finnebyer,Norge,,,nordmenn og sjøsamer,RA/EA-6044/R/Rh/L0012,357,https://media.digitalarkivet.no/view/77490/357,Nei,Nei,x,x,x
Skattemanntall,1688,Indre Finnmark,Finnebyer,Norge,Niels Knag,,Østerhavs- og Fjellsamer,RA/EA-4092/R69/L4850,75,https://media.digitalarkivet.no/view/48948/76,Nei,Nei,x,x,x
Skattemanntall,1688,Finnmark,Finnebyer,Norge,Niels Knag,,Sjøsamer,RA/EA-4092/R69/L4850,84,https://media.digitalarkivet.no/view/48948/85,Nei,Nei,x,x,x
